cow_id,timestamp,age_months,ambient_temp_celsius,humidity_percent,health_status,temperature_celsius,heart_rate_bpm,activity_score,rumination_minutes_day,feed_intake_kg_day,water_intake_liters_day,respiration_rate_bpm
cow_057,2025-01-10 12:00:00,18,24.8,71.2,healthy,38.5,67,6,412,12.6,72.7,24
cow_057,2025-01-10 18:00:00,18,23.1,62.9,healthy,38.7,65,7,474,15.5,82.1,27
cow_057,2025-01-11 00:00:00,18,21.6,61.0,healthy,38.6,62,6,445,13.8,83.7,26
cow_057,2025-01-11 06:00:00,18,20.4,62.6,healthy,38.4,71,7,276,18.2,80.9,24
cow_057,2025-01-11 12:00:00,18,28.1,50.4,healthy,38.4,66,6,369,13.7,81.6,28
cow_057,2025-01-11 18:00:00,18,27.0,57.6,healthy,38.2,63,5,367,14.0,88.3,26
cow_057,2025-01-12 00:00:00,18,27.6,64.2,healthy,38.0,69,10,415,15.2,73.5,24
cow_057,2025-01-12 06:00:00,18,20.1,75.9,healthy,38.5,56,8,342,17.3,72.5,24
cow_057,2025-01-12 12:00:00,18,20.4,56.7,healthy,38.4,66,6,428,15.4,72.5,26
cow_057,2025-01-12 18:00:00,18,26.3,69.3,healthy,38.2,71,6,288,15.7,73.5,30
cow_057,2025-01-13 00:00:00,18,25.1,77.4,healthy,38.7,57,9,447,14.2,74.2,23
cow_057,2025-01-13 06:00:00,18,27.5,51.2,healthy,37.9,70,8,456,14.0,61.7,28
cow_057,2025-01-13 12:00:00,18,21.2,61.8,healthy,38.1,63,7,383,14.3,78.0,30
cow_057,2025-01-13 18:00:00,18,24.3,66.0,healthy,38.4,63,5,460,14.8,98.6,28
cow_057,2025-01-14 00:00:00,18,29.1,63.6,healthy,38.4,64,5,473,15.3,79.9,31
cow_057,2025-01-14 06:00:00,18,26.5,54.8,healthy,38.4,65,8,379,11.8,90.1,23
cow_057,2025-01-14 12:00:00,18,25.2,69.4,healthy,38.1,61,8,438,20.3,75.9,26
cow_057,2025-01-14 18:00:00,18,24.6,69.2,healthy,38.6,58,8,343,15.6,62.7,28
cow_057,2025-01-15 00:00:00,18,22.0,77.7,healthy,38.5,63,6,382,15.3,79.6,26
cow_057,2025-01-15 06:00:00,18,29.2,79.8,healthy,38.3,70,9,432,11.2,81.1,24
cow_057,2025-01-15 12:00:00,18,22.7,68.3,healthy,39.0,62,7,481,12.2,81.9,25
cow_057,2025-01-15 18:00:00,18,24.3,70.8,healthy,38.8,67,10,390,13.0,75.8,24
cow_057,2025-01-16 00:00:00,18,20.2,72.7,healthy,38.2,55,8,385,12.7,80.1,27
cow_057,2025-01-16 06:00:00,18,20.2,62.5,healthy,38.4,60,5,415,16.9,75.2,23
cow_057,2025-01-16 12:00:00,18,20.2,57.3,healthy,39.0,57,9,341,17.5,66.5,28
cow_057,2025-01-16 18:00:00,18,26.8,61.0,healthy,38.2,74,8,352,20.3,74.7,26
cow_057,2025-01-17 00:00:00,18,24.7,67.7,healthy,38.3,76,7,433,17.4,75.2,24
cow_057,2025-01-17 06:00:00,18,28.8,57.7,healthy,38.4,67,9,392,17.1,88.3,21
cow_057,2025-01-17 12:00:00,18,22.6,64.5,healthy,38.8,65,6,420,9.8,93.6,24
cow_057,2025-01-17 18:00:00,18,27.2,62.4,healthy,38.5,56,5,335,16.5,84.9,29
cow_057,2025-01-18 00:00:00,18,28.0,77.4,healthy,38.2,57,6,354,13.3,91.6,31
cow_057,2025-01-18 06:00:00,18,28.5,57.7,healthy,38.3,62,9,402,12.4,90.9,21
cow_057,2025-01-18 12:00:00,18,26.9,55.6,healthy,38.4,65,6,389,15.2,77.1,28
cow_057,2025-01-18 18:00:00,18,25.5,52.0,healthy,38.5,67,6,394,16.7,58.3,28
cow_057,2025-01-19 00:00:00,18,20.9,55.0,healthy,38.6,63,8,460,10.8,93.0,27
cow_057,2025-01-19 06:00:00,18,27.2,51.0,healthy,39.0,64,6,361,19.2,101.8,25
cow_057,2025-01-19 12:00:00,18,27.3,64.2,healthy,38.2,66,5,416,16.0,103.8,23
cow_057,2025-01-19 18:00:00,18,28.9,51.4,healthy,38.4,61,8,415,13.6,70.7,19
cow_057,2025-01-20 00:00:00,18,29.1,55.1,healthy,38.0,54,9,419,16.3,92.0,28
cow_057,2025-01-20 06:00:00,18,24.0,61.3,healthy,38.5,65,5,435,15.7,94.0,26
cow_057,2025-01-20 12:00:00,18,26.0,64.1,healthy,38.5,64,8,319,17.4,75.1,23
cow_057,2025-01-20 18:00:00,18,24.6,70.2,healthy,38.8,72,5,421,11.2,76.5,23
cow_057,2025-01-21 00:00:00,18,21.7,77.1,healthy,38.3,66,6,415,16.2,81.0,21
cow_057,2025-01-21 06:00:00,18,21.0,54.3,healthy,38.7,59,8,440,12.1,85.6,28
cow_057,2025-01-21 12:00:00,18,27.0,68.9,healthy,38.6,70,7,460,20.6,86.5,24
cow_057,2025-01-21 18:00:00,18,29.0,73.7,healthy,38.3,69,8,410,14.9,85.2,31
cow_057,2025-01-22 00:00:00,18,27.1,50.5,healthy,38.1,61,10,392,16.7,84.5,25
cow_057,2025-01-22 06:00:00,18,29.7,53.4,healthy,38.9,78,7,360,12.2,75.6,25
cow_057,2025-01-22 12:00:00,18,22.5,52.3,healthy,39.0,73,7,403,10.9,67.8,24
cow_057,2025-01-22 18:00:00,18,21.4,66.1,healthy,38.9,59,9,367,17.3,85.9,25
cow_057,2025-01-23 00:00:00,18,29.7,79.6,healthy,38.1,66,9,333,12.9,72.0,22
cow_057,2025-01-23 06:00:00,18,25.0,65.6,healthy,39.0,71,4,332,13.8,85.2,21
cow_057,2025-01-23 12:00:00,18,25.7,68.7,healthy,38.2,59,6,322,12.6,78.9,25
cow_057,2025-01-23 18:00:00,18,21.3,50.2,healthy,39.0,70,7,426,17.4,81.8,28
cow_057,2025-01-24 00:00:00,18,21.5,59.2,healthy,38.4,61,7,302,15.3,68.5,29
cow_057,2025-01-24 06:00:00,18,21.6,66.4,healthy,38.5,54,7,408,14.4,97.6,25
cow_057,2025-01-24 12:00:00,18,25.3,50.4,healthy,38.5,60,6,362,16.6,71.4,26
cow_057,2025-01-24 18:00:00,18,28.1,60.1,healthy,38.8,65,8,358,14.7,73.6,19
cow_057,2025-01-25 00:00:00,18,26.9,63.4,healthy,38.0,68,7,404,20.6,78.0,23
cow_057,2025-01-25 06:00:00,18,23.9,55.3,healthy,38.6,71,5,398,14.6,65.3,23
cow_057,2025-01-25 12:00:00,18,23.6,50.6,healthy,38.7,62,8,366,17.2,71.8,29
cow_057,2025-01-25 18:00:00,18,24.8,59.8,healthy,38.8,62,7,447,12.5,71.0,18
cow_057,2025-01-26 00:00:00,18,26.5,79.3,healthy,38.8,70,7,262,13.8,84.9,27
cow_057,2025-01-26 06:00:00,18,24.8,66.3,healthy,38.3,61,6,500,13.9,82.7,24
cow_057,2025-01-26 12:00:00,18,25.5,53.5,healthy,39.0,57,7,400,14.1,79.9,25
cow_057,2025-01-26 18:00:00,18,28.0,53.7,healthy,38.8,60,8,444,16.9,69.1,24
cow_057,2025-01-27 00:00:00,18,28.8,58.5,healthy,39.0,62,7,366,15.6,82.9,26
cow_057,2025-01-27 06:00:00,18,25.9,54.8,healthy,38.7,74,7,407,18.2,90.5,19
cow_057,2025-01-27 12:00:00,18,22.2,65.2,healthy,37.9,63,7,409,12.9,98.5,27
cow_057,2025-01-27 18:00:00,18,26.6,60.6,healthy,38.1,69,9,455,16.6,75.2,23
cow_057,2025-01-28 00:00:00,18,29.1,59.7,healthy,38.1,76,8,417,17.3,89.4,27
cow_057,2025-01-28 06:00:00,18,22.4,72.2,healthy,38.4,67,7,500,13.0,75.8,26
cow_057,2025-01-28 12:00:00,18,25.7,61.2,healthy,38.3,65,8,367,12.5,89.2,24
cow_057,2025-01-28 18:00:00,18,20.9,65.9,healthy,38.1,63,6,500,14.6,87.0,26
cow_057,2025-01-29 00:00:00,18,21.7,79.4,healthy,38.6,79,9,405,16.2,75.5,22
cow_057,2025-01-29 06:00:00,18,27.9,70.7,healthy,38.8,66,8,366,19.1,89.9,24
cow_057,2025-01-29 12:00:00,18,22.8,61.4,healthy,38.7,68,7,308,14.9,76.1,24
cow_057,2025-01-29 18:00:00,18,29.7,57.0,healthy,38.4,65,9,365,15.8,88.4,22
cow_057,2025-01-30 00:00:00,18,20.4,54.5,healthy,38.5,80,7,424,14.3,74.2,23
cow_057,2025-01-30 06:00:00,18,24.3,53.1,healthy,38.5,64,9,361,13.6,72.1,26
cow_057,2025-01-30 12:00:00,18,28.5,56.3,healthy,38.4,58,8,431,16.7,95.8,23
cow_057,2025-01-30 18:00:00,18,26.2,66.5,healthy,38.7,71,7,314,15.0,61.0,29
cow_058,2025-01-01 00:00:00,62,23.7,68.3,healthy,38.8,66,7,492,18.7,83.6,24
cow_058,2025-01-01 06:00:00,62,27.4,60.6,healthy,37.9,65,6,378,14.5,88.2,26
cow_058,2025-01-01 12:00:00,62,25.0,62.5,healthy,38.8,61,5,317,12.5,93.4,28
cow_058,2025-01-01 18:00:00,62,22.9,75.2,healthy,39.0,65,5,437,13.1,75.6,24
cow_058,2025-01-02 00:00:00,62,27.4,68.1,healthy,38.3,70,5,399,21.1,76.7,29
cow_058,2025-01-02 06:00:00,62,29.0,75.2,healthy,38.1,70,7,423,16.2,74.0,25
cow_058,2025-01-02 12:00:00,62,28.9,76.3,healthy,38.5,63,7,413,13.7,73.8,28
cow_058,2025-01-02 18:00:00,62,27.2,52.4,healthy,38.1,56,8,438,15.5,88.0,25
cow_058,2025-01-03 00:00:00,62,24.8,59.4,healthy,38.3,64,3,369,18.3,92.4,26
cow_058,2025-01-03 06:00:00,62,27.6,65.4,healthy,38.6,66,7,440,12.7,81.2,25
cow_058,2025-01-03 12:00:00,62,21.5,74.6,healthy,38.4,60,7,450,14.6,72.6,26
cow_058,2025-01-03 18:00:00,62,24.2,66.3,healthy,39.4,72,8,356,17.9,74.5,27
cow_058,2025-01-04 00:00:00,62,26.8,59.9,healthy,38.6,77,6,374,16.1,78.7,28
cow_058,2025-01-04 06:00:00,62,24.3,59.7,healthy,38.5,66,9,459,16.0,71.6,19
cow_058,2025-01-04 12:00:00,62,23.8,51.1,healthy,38.1,62,6,391,16.8,89.1,23
cow_058,2025-01-04 18:00:00,62,29.8,79.8,healthy,38.4,66,4,373,12.8,78.2,26
cow_058,2025-01-05 00:00:00,62,24.5,53.8,healthy,38.4,69,5,417,13.5,77.0,25
cow_058,2025-01-05 06:00:00,62,28.6,54.6,healthy,38.0,62,8,419,14.1,73.7,23
cow_058,2025-01-05 12:00:00,62,20.4,63.8,healthy,38.4,58,10,449,15.7,91.4,24
cow_058,2025-01-05 18:00:00,62,23.3,69.2,healthy,38.3,74,5,500,19.7,97.6,19
cow_058,2025-01-06 00:00:00,62,25.8,54.8,healthy,38.8,68,5,409,13.9,77.5,23
cow_058,2025-01-06 06:00:00,62,28.2,69.6,healthy,39.1,61,7,448,15.8,62.6,26
cow_058,2025-01-06 12:00:00,62,22.0,70.4,healthy,38.4,58,6,436,12.0,85.4,21
cow_058,2025-01-06 18:00:00,62,23.2,65.8,healthy,39.0,67,7,345,18.5,74.5,26
cow_058,2025-01-07 00:00:00,62,24.9,63.1,healthy,38.5,61,6,357,10.9,86.9,21
cow_058,2025-01-07 06:00:00,62,21.9,65.6,healthy,38.4,60,6,383,12.2,78.2,25
cow_058,2025-01-07 12:00:00,62,24.9,73.6,healthy,38.2,61,8,423,15.6,94.5,25
cow_058,2025-01-07 18:00:00,62,29.7,64.1,healthy,38.1,69,8,348,13.1,61.5,26
cow_058,2025-01-08 00:00:00,62,24.2,72.9,healthy,38.7,64,8,341,17.1,75.3,28
cow_058,2025-01-08 06:00:00,62,25.6,50.6,healthy,38.7,68,9,392,15.7,76.2,26
cow_058,2025-01-08 12:00:00,62,23.4,72.9,healthy,38.7,68,5,378,14.5,86.8,26
cow_058,2025-01-08 18:00:00,62,24.9,79.8,healthy,38.5,70,8,346,13.7,92.3,25
cow_058,2025-01-09 00:00:00,62,26.5,65.7,healthy,38.5,79,8,381,16.0,67.2,22
cow_058,2025-01-09 06:00:00,62,29.2,53.1,healthy,38.1,78,7,460,15.3,68.9,27
cow_058,2025-01-09 12:00:00,62,27.0,62.0,healthy,38.4,65,8,491,14.5,96.9,18
cow_058,2025-01-09 18:00:00,62,25.1,67.4,healthy,38.7,66,9,408,15.6,80.7,19
cow_058,2025-01-10 00:00:00,62,27.8,50.5,healthy,38.2,70,7,383,14.6,70.7,29
cow_058,2025-01-10 06:00:00,62,25.0,76.1,healthy,38.5,62,7,294,11.7,71.8,25
cow_058,2025-01-10 12:00:00,62,28.3,79.5,healthy,38.5,61,5,381,10.3,87.5,23
cow_058,2025-01-10 18:00:00,62,20.4,55.3,healthy,38.8,72,9,373,15.0,83.0,24
cow_058,2025-01-11 00:00:00,62,25.5,66.1,healthy,38.6,62,6,352,14.3,80.0,22
cow_058,2025-01-11 06:00:00,62,20.6,71.5,healthy,38.4,66,9,356,14.9,78.0,23
cow_058,2025-01-11 12:00:00,62,22.7,50.2,healthy,38.7,59,10,419,18.4,90.3,28
cow_058,2025-01-11 18:00:00,62,26.2,56.9,healthy,38.6,59,8,338,12.6,73.8,26
cow_058,2025-01-12 00:00:00,62,27.6,72.3,healthy,38.3,63,9,357,17.0,88.7,26
cow_058,2025-01-12 06:00:00,62,21.6,55.0,healthy,39.3,64,8,437,15.6,93.1,23
cow_058,2025-01-12 12:00:00,62,28.9,72.9,healthy,38.0,68,5,446,11.1,74.4,22
cow_058,2025-01-12 18:00:00,62,21.0,72.3,healthy,38.6,66,7,477,11.2,84.9,27
cow_058,2025-01-13 00:00:00,62,21.2,70.8,healthy,38.3,64,9,417,11.9,71.3,23
cow_058,2025-01-13 06:00:00,62,23.8,76.6,healthy,38.4,61,8,372,11.9,103.5,28
cow_058,2025-01-13 12:00:00,62,28.2,64.4,healthy,38.6,74,8,500,13.6,68.4,26
cow_058,2025-01-13 18:00:00,62,25.1,62.4,healthy,38.1,75,5,485,12.2,82.6,20
cow_058,2025-01-14 00:00:00,62,27.7,62.1,healthy,38.4,64,5,432,18.0,73.8,28
cow_058,2025-01-14 06:00:00,62,22.1,72.7,healthy,38.9,71,7,400,15.2,80.7,25
cow_058,2025-01-14 12:00:00,62,27.4,52.2,healthy,38.6,72,9,453,15.3,99.1,24
cow_058,2025-01-14 18:00:00,62,21.1,77.4,healthy,38.7,70,7,479,15.4,80.0,22
cow_058,2025-01-15 00:00:00,62,28.7,76.0,healthy,38.7,70,7,426,15.8,79.3,25
cow_058,2025-01-15 06:00:00,62,27.7,76.5,healthy,38.4,63,7,437,15.4,95.1,25
cow_058,2025-01-15 12:00:00,62,26.9,79.2,healthy,38.0,61,4,399,14.3,80.4,27
cow_058,2025-01-15 18:00:00,62,23.7,78.9,healthy,38.5,62,8,436,16.1,92.8,24
cow_058,2025-01-16 00:00:00,62,24.4,63.0,healthy,38.6,64,7,463,15.4,84.1,25
cow_058,2025-01-16 06:00:00,62,22.7,67.1,healthy,38.3,73,6,395,17.6,74.3,23
cow_058,2025-01-16 12:00:00,62,26.2,64.7,healthy,38.7,69,8,466,18.8,70.4,24
cow_058,2025-01-16 18:00:00,62,27.4,69.0,healthy,38.5,62,8,407,13.8,85.3,27
cow_058,2025-01-17 00:00:00,62,20.4,77.8,healthy,38.8,63,8,374,14.0,80.0,30
cow_058,2025-01-17 06:00:00,62,25.8,75.0,healthy,38.2,69,7,418,18.5,89.2,28
cow_058,2025-01-17 12:00:00,62,24.2,57.4,healthy,38.5,64,6,375,15.5,51.1,25
cow_058,2025-01-17 18:00:00,62,21.2,57.1,healthy,38.6,60,7,449,15.2,81.7,18
cow_058,2025-01-18 00:00:00,62,22.6,70.3,healthy,38.4,63,8,350,15.0,85.2,23
cow_058,2025-01-18 06:00:00,62,21.6,56.3,healthy,38.6,59,6,381,15.6,89.4,27
cow_058,2025-01-18 12:00:00,62,26.6,60.6,healthy,38.4,67,7,491,14.5,80.9,29
cow_058,2025-01-18 18:00:00,62,28.4,60.6,healthy,38.8,75,8,438,15.3,67.1,28
cow_058,2025-01-19 00:00:00,62,23.4,67.3,healthy,38.9,63,7,378,16.5,76.6,22
cow_058,2025-01-19 06:00:00,62,21.0,59.7,healthy,38.7,66,6,319,16.3,78.3,21
cow_058,2025-01-19 12:00:00,62,25.8,53.7,healthy,38.6,73,7,500,19.3,88.0,21
cow_058,2025-01-19 18:00:00,62,27.3,75.2,healthy,38.4,70,7,393,17.1,92.6,25
cow_058,2025-01-20 00:00:00,62,20.6,61.0,healthy,38.3,74,6,399,13.3,84.3,26
cow_058,2025-01-20 06:00:00,62,25.1,78.8,healthy,39.1,60,8,383,17.6,85.6,23
cow_058,2025-01-20 12:00:00,62,21.3,78.7,healthy,39.0,67,7,425,15.1,80.9,24
cow_058,2025-01-20 18:00:00,62,20.6,54.6,healthy,38.3,65,9,367,13.9,89.1,29
cow_058,2025-01-21 00:00:00,62,29.7,77.7,healthy,38.2,69,10,399,12.0,74.8,23
cow_058,2025-01-21 06:00:00,62,20.8,69.8,healthy,38.2,61,7,404,15.4,88.5,22
cow_058,2025-01-21 12:00:00,62,27.5,65.1,healthy,38.6,65,10,428,16.5,83.4,22
cow_058,2025-01-21 18:00:00,62,26.7,73.9,healthy,38.2,61,9,421,8.0,86.1,23
cow_058,2025-01-22 00:00:00,62,22.3,59.7,healthy,38.7,67,8,393,15.4,74.4,32
cow_058,2025-01-22 06:00:00,62,24.0,71.2,healthy,38.5,62,5,317,14.7,68.6,22
cow_058,2025-01-22 12:00:00,62,26.0,50.2,healthy,39.0,57,5,334,15.9,88.8,19
cow_058,2025-01-22 18:00:00,62,30.0,79.7,healthy,38.7,64,9,477,15.0,75.6,20
cow_058,2025-01-23 00:00:00,62,25.4,69.8,healthy,38.8,69,10,341,13.2,71.4,30
cow_058,2025-01-23 06:00:00,62,26.5,56.2,healthy,38.0,65,8,358,14.2,81.0,25
cow_058,2025-01-23 12:00:00,62,25.1,78.7,healthy,38.9,63,6,454,15.2,91.1,31
cow_058,2025-01-23 18:00:00,62,20.6,58.1,healthy,38.8,73,7,402,18.1,82.9,23
cow_058,2025-01-24 00:00:00,62,28.2,68.2,healthy,38.3,62,6,405,17.7,63.0,25
cow_058,2025-01-24 06:00:00,62,22.6,51.1,healthy,38.4,65,5,359,16.4,78.9,27
cow_058,2025-01-24 12:00:00,62,28.9,67.4,healthy,38.5,67,5,408,13.9,90.3,24
cow_058,2025-01-24 18:00:00,62,23.3,72.3,healthy,38.5,66,5,391,13.0,89.8,26
cow_058,2025-01-25 00:00:00,62,26.1,69.5,healthy,38.2,69,10,435,16.2,86.3,27
cow_058,2025-01-25 06:00:00,62,26.8,70.5,healthy,38.8,63,7,406,14.3,76.3,28
cow_058,2025-01-25 12:00:00,62,25.8,73.9,healthy,38.9,64,7,365,11.3,85.5,25
cow_058,2025-01-25 18:00:00,62,24.1,62.8,healthy,38.9,59,7,393,18.5,72.6,20
cow_058,2025-01-26 00:00:00,62,26.5,77.8,healthy,38.9,64,7,341,18.0,89.8,32
cow_058,2025-01-26 06:00:00,62,23.3,53.3,healthy,38.1,60,8,369,17.2,101.8,27
cow_058,2025-01-26 12:00:00,62,22.3,55.6,healthy,38.5,65,5,417,13.8,82.7,21
cow_058,2025-01-26 18:00:00,62,26.8,73.8,healthy,38.9,64,10,397,14.5,86.2,23
cow_058,2025-01-27 00:00:00,62,25.5,53.0,healthy,39.2,63,9,396,14.7,77.3,26
cow_058,2025-01-27 06:00:00,62,25.0,72.0,healthy,37.9,69,8,385,13.5,84.0,28
cow_058,2025-01-27 12:00:00,62,25.1,75.3,healthy,38.8,67,9,368,17.4,79.1,24
cow_058,2025-01-27 18:00:00,62,28.7,70.6,healthy,38.7,64,8,500,14.5,81.7,21
cow_058,2025-01-28 00:00:00,62,24.1,51.1,healthy,38.3,68,6,435,18.0,84.4,24
cow_058,2025-01-28 06:00:00,62,24.5,73.2,healthy,38.7,80,6,475,13.1,74.6,21
cow_058,2025-01-28 12:00:00,62,24.0,71.7,healthy,38.8,61,7,491,19.1,71.3,24
cow_058,2025-01-28 18:00:00,62,25.1,50.8,healthy,38.9,69,8,407,17.0,84.1,19
cow_058,2025-01-29 00:00:00,62,21.0,56.8,healthy,39.0,55,6,380,14.9,78.4,25
cow_058,2025-01-29 06:00:00,62,26.7,60.0,healthy,37.6,63,6,383,15.0,84.9,28
cow_058,2025-01-29 12:00:00,62,26.4,57.6,healthy,38.7,62,8,388,17.3,77.8,28
cow_058,2025-01-29 18:00:00,62,25.9,66.5,healthy,39.0,63,7,438,12.6,87.0,24
cow_058,2025-01-30 00:00:00,62,23.6,71.6,healthy,38.7,67,10,391,13.9,74.5,25
cow_058,2025-01-30 06:00:00,62,21.8,58.1,healthy,38.2,73,8,373,12.6,91.7,27
cow_058,2025-01-30 12:00:00,62,28.4,70.2,healthy,38.7,63,7,393,13.7,101.9,27
cow_058,2025-01-30 18:00:00,62,23.8,64.3,healthy,39.0,63,10,368,16.8,64.5,28
cow_059,2025-01-01 00:00:00,120,22.8,60.2,healthy,38.5,65,8,394,11.1,65.3,27
cow_059,2025-01-01 06:00:00,120,22.4,72.8,healthy,38.5,60,7,343,22.4,85.2,24
cow_059,2025-01-01 12:00:00,120,20.5,66.1,healthy,38.4,63,7,439,13.8,80.4,26
cow_059,2025-01-01 18:00:00,120,20.4,62.9,healthy,38.9,68,5,366,15.6,69.1,22
cow_059,2025-01-02 00:00:00,120,24.9,54.1,healthy,38.8,67,6,418,12.3,70.6,23
cow_059,2025-01-02 06:00:00,120,25.1,63.2,healthy,38.3,63,6,435,16.3,87.5,34
cow_059,2025-01-02 12:00:00,120,21.8,60.4,healthy,38.7,63,7,383,12.2,76.8,30
cow_059,2025-01-02 18:00:00,120,23.3,60.1,healthy,39.0,69,4,457,16.7,73.3,22
cow_059,2025-01-03 00:00:00,120,22.1,74.8,healthy,38.5,60,6,339,18.6,86.8,25
cow_059,2025-01-03 06:00:00,120,20.2,78.3,healthy,38.7,60,7,435,16.6,79.0,28
cow_059,2025-01-03 12:00:00,120,28.9,67.3,healthy,38.6,69,8,336,18.6,91.6,27
cow_059,2025-01-03 18:00:00,120,26.7,64.4,healthy,38.2,69,6,418,16.8,77.8,25
cow_059,2025-01-04 00:00:00,120,24.7,66.4,healthy,38.5,66,7,492,16.1,87.5,25
cow_059,2025-01-04 06:00:00,120,27.5,67.7,healthy,38.4,65,8,411,20.3,87.8,28
cow_059,2025-01-04 12:00:00,120,20.1,66.5,healthy,38.8,67,7,428,14.5,81.0,21
cow_059,2025-01-04 18:00:00,120,21.9,63.6,healthy,38.3,69,5,447,15.3,78.8,30
cow_059,2025-01-05 00:00:00,120,21.9,75.3,healthy,39.1,71,8,355,14.7,80.3,27
cow_059,2025-01-05 06:00:00,120,23.0,64.5,healthy,38.7,70,8,389,16.2,88.7,27
cow_059,2025-01-05 12:00:00,120,23.7,50.3,healthy,38.2,60,7,357,15.4,85.6,31
cow_059,2025-01-05 18:00:00,120,26.0,63.7,healthy,38.3,70,7,322,19.1,87.6,28
cow_059,2025-01-06 00:00:00,120,24.2,72.3,healthy,38.3,70,9,393,18.7,80.5,26
cow_059,2025-01-06 06:00:00,120,27.9,72.0,healthy,38.6,68,7,409,15.4,78.8,24
cow_059,2025-01-06 12:00:00,120,26.9,55.5,healthy,38.2,55,7,376,13.4,75.5,26
cow_059,2025-01-06 18:00:00,120,25.1,79.0,healthy,38.7,70,6,373,16.2,77.8,26
cow_059,2025-01-07 00:00:00,120,28.7,65.0,healthy,38.7,63,4,442,16.3,99.8,29
cow_059,2025-01-07 06:00:00,120,28.7,65.3,healthy,38.4,55,9,410,15.4,85.9,20
cow_059,2025-01-07 12:00:00,120,21.0,52.7,healthy,38.3,62,6,500,13.3,92.4,23
cow_059,2025-01-07 18:00:00,120,26.5,76.3,healthy,38.8,64,5,456,13.1,64.6,27
cow_059,2025-01-08 00:00:00,120,25.0,61.7,healthy,38.3,69,9,437,14.2,81.7,26
cow_059,2025-01-08 06:00:00,120,24.6,67.4,healthy,38.9,65,7,396,11.3,88.9,26
cow_059,2025-01-08 12:00:00,120,21.1,63.5,healthy,38.7,67,7,351,13.9,87.5,26
cow_059,2025-01-08 18:00:00,120,26.9,64.0,healthy,39.0,58,8,381,14.8,80.1,19
cow_059,2025-01-09 00:00:00,120,21.6,77.7,healthy,38.9,61,6,366,13.1,80.9,30
cow_059,2025-01-09 06:00:00,120,25.1,61.8,healthy,38.7,58,4,407,11.8,83.6,26
cow_059,2025-01-09 12:00:00,120,23.2,66.5,healthy,38.2,64,8,337,13.2,92.8,30
cow_059,2025-01-09 18:00:00,120,24.2,68.2,healthy,38.9,64,10,438,13.8,93.4,26
cow_059,2025-01-10 00:00:00,120,20.1,58.0,healthy,38.6,69,9,500,16.7,81.3,24
cow_059,2025-01-10 06:00:00,120,27.5,72.3,healthy,39.0,71,6,500,15.3,75.4,27
cow_059,2025-01-10 12:00:00,120,25.7,64.4,healthy,38.7,70,5,356,16.8,80.8,27
cow_059,2025-01-10 18:00:00,120,23.2,74.1,healthy,38.5,67,7,443,17.2,83.6,27
cow_059,2025-01-11 00:00:00,120,28.2,51.8,healthy,38.2,68,5,328,15.3,96.8,21
cow_059,2025-01-11 06:00:00,120,28.4,70.4,healthy,38.3,68,9,500,15.2,65.8,19
cow_059,2025-01-11 12:00:00,120,20.8,79.2,healthy,37.9,66,5,390,12.3,77.1,26
cow_059,2025-01-11 18:00:00,120,24.9,73.4,healthy,38.2,64,6,317,14.7,76.1,24
cow_059,2025-01-12 00:00:00,120,29.8,76.3,healthy,38.4,68,7,426,12.9,82.8,23
cow_059,2025-01-12 06:00:00,120,29.4,66.2,healthy,38.7,71,6,456,15.3,91.9,27
cow_059,2025-01-12 12:00:00,120,24.8,75.1,healthy,38.7,73,7,370,16.4,79.5,24
cow_059,2025-01-12 18:00:00,120,23.2,59.6,healthy,38.2,71,8,364,10.7,84.6,27
cow_059,2025-01-13 00:00:00,120,22.2,50.1,healthy,38.6,65,6,334,17.4,105.4,19
cow_059,2025-01-13 06:00:00,120,22.7,57.3,healthy,38.8,62,8,387,14.8,76.1,23
cow_059,2025-01-13 12:00:00,120,24.4,51.1,healthy,38.6,74,7,314,12.7,82.8,18
cow_059,2025-01-13 18:00:00,120,27.4,63.5,healthy,38.7,67,7,378,14.5,94.8,23
cow_059,2025-01-14 00:00:00,120,25.7,67.9,healthy,38.3,60,7,426,14.1,99.4,29
cow_059,2025-01-14 06:00:00,120,23.6,54.0,healthy,38.1,68,6,500,15.2,91.3,29
cow_059,2025-01-14 12:00:00,120,22.9,60.3,healthy,38.4,72,7,450,16.0,78.7,23
cow_059,2025-01-14 18:00:00,120,28.5,68.0,healthy,38.3,64,6,396,14.6,81.3,24
cow_059,2025-01-15 00:00:00,120,25.5,57.1,healthy,38.4,66,9,399,13.1,82.6,27
cow_059,2025-01-15 06:00:00,120,29.7,56.7,healthy,38.8,60,9,406,15.2,62.8,23
cow_059,2025-01-15 12:00:00,120,23.3,68.3,healthy,38.5,63,7,406,15.1,79.3,29
cow_059,2025-01-15 18:00:00,120,25.6,78.0,healthy,38.4,71,6,396,13.1,83.7,26
cow_059,2025-01-16 00:00:00,120,25.1,69.5,healthy,38.3,70,7,397,13.9,76.0,21
cow_059,2025-01-16 06:00:00,120,26.3,60.6,healthy,38.5,70,6,396,18.2,65.6,27
cow_059,2025-01-16 12:00:00,120,25.1,73.7,healthy,38.7,66,10,414,15.3,75.9,25
cow_059,2025-01-16 18:00:00,120,29.3,54.1,healthy,38.4,65,5,468,13.8,79.7,23
cow_059,2025-01-17 00:00:00,120,21.4,50.8,healthy,38.1,64,7,410,15.2,84.8,21
